Order_ID,Order_Date,Product_ID,Customer_ID,Region,Quantity,Sales_Amount,Discount_%,Profit
52438,2024-09-05,1006,2203,Gujarat,7,103490.2,30.0,-17959.8
52439,2023-05-01,1004,2125,Karnataka,4,69443.21,5.0,22307.21
52440,2025-03-18,1008,2065,Delhi,7,238941.0,5.0,81707.0
52441,2024-07-28,1009,2245,Gujarat,6,114974.06,20.0,15836.06
52442,2023-11-05,1005,2041,Delhi,1,7516.58,20.0,751.58
52443,2024-08-02,1009,2067,Delhi,5,105221.09,5.0,22606.09
52444,2024-09-25,1006,2071,Gujarat,7,130255.36,30.0,8805.36
52445,2024-11-30,1010,2176,Maharashtra,1,2946.72,0.0,761.72
52446,2025-06-27,1005,2256,Maharashtra,4,25647.5,30.0,-1412.5
52447,2025-08-08,1012,2134,Maharashtra,4,15038.07,5.0,3306.07
52448,2025-01-31,1004,2045,Karnataka,1,10879.34,30.0,-904.66
52449,2023-04-24,1001,2005,Maharashtra,7,149919.49,0.0,35854.49
52450,2025-01-02,1005,2145,Gujarat,7,56452.52,0.0,9097.52
52451,2025-09-28,1007,2137,Tamil Nadu,7,405763.4,0.0,141905.4
52452,2025-08-30,1005,2077,Delhi,1,8568.76,0.0,1803.76
52453,2025-05-08,1010,2140,Maharashtra,2,4764.17,30.0,394.17
52454,2024-02-07,1003,2097,Delhi,6,330767.61,5.0,98819.61
52455,2023-04-16,1010,2097,Gujarat,7,15907.34,30.0,612.34
52456,2023-12-09,1003,2079,Karnataka,7,331052.32,5.0,60446.32
52457,2023-05-27,1006,2224,Gujarat,5,95117.38,20.0,8367.38
52458,2023-02-14,1002,2100,Maharashtra,6,7778.91,30.0,-381.09
52459,2025-07-06,1010,2164,Karnataka,3,6911.88,5.0,356.88
52460,2023-07-20,1002,2074,Maharashtra,2,2894.2,5.0,174.2
52461,2024-04-02,1002,2073,Tamil Nadu,3,4499.45,20.0,419.45
52462,2024-11-03,1001,2151,Maharashtra,7,101331.39,30.0,-12733.61
52463,2025-12-12,1005,2232,Gujarat,5,42508.96,0.0,8683.96
52464,2023-10-11,1002,2067,Maharashtra,4,5119.81,20.0,-320.19
52465,2024-05-04,1005,2066,Maharashtra,6,35776.35,30.0,-4813.65
52466,2023-07-23,1005,2054,Tamil Nadu,5,32089.45,20.0,-1735.55
52467,2022-11-11,1011,2228,Maharashtra,2,3209.89,5.0,671.89
52468,2025-07-12,1006,2264,Gujarat,1,23127.91,5.0,5777.91
52469,2022-01-12,1003,2042,Maharashtra,5,303158.57,0.0,109868.57
52470,2025-06-20,1002,2237,Maharashtra,1,1497.97,10.0,137.97
52471,2023-01-03,1010,2230,Delhi,5,12993.86,20.0,2068.86
52472,2022-11-10,1004,2275,Delhi,6,75746.04,10.0,5042.04
52473,2022-01-10,1006,2223,Tamil Nadu,4,69812.0,10.0,412.0
52474,2024-09-11,1008,2292,Gujarat,2,50560.41,10.0,5636.41
52475,2023-09-05,1002,2222,Karnataka,7,8449.63,20.0,-1070.37
52476,2022-02-24,1007,2137,Maharashtra,4,213960.29,0.0,63184.29
52477,2022-12-10,1001,2181,Tamil Nadu,7,165585.72,5.0,51520.72
52478,2025-04-28,1006,2164,Delhi,6,100220.34,30.0,-3879.66
52479,2023-03-06,1011,2252,Delhi,5,6850.6,10.0,505.6
52480,2022-10-21,1004,2024,Maharashtra,6,94980.73,10.0,24276.73
52481,2025-08-01,1011,2291,Gujarat,6,10153.79,10.0,2539.79
52482,2022-06-29,1011,2230,Tamil Nadu,1,1128.44,30.0,-140.56
52483,2025-04-27,1004,2028,Gujarat,5,76478.11,10.0,17558.11
52484,2023-08-04,1011,2298,Maharashtra,2,3455.8,10.0,917.8
52485,2025-07-28,1012,2242,Gujarat,7,18473.49,20.0,-2057.51
52486,2025-10-14,1009,2061,Gujarat,2,50522.74,0.0,17476.74
52487,2024-12-09,1006,2163,Karnataka,4,99555.27,10.0,30155.27
52488,2025-11-06,1010,2143,Karnataka,6,12452.12,20.0,-657.88
52489,2025-11-03,1001,2233,Delhi,7,149266.47,10.0,35201.47
52490,2022-09-14,1005,2073,Gujarat,2,16292.62,5.0,2762.62
52491,2023-03-04,1010,2188,Gujarat,4,11608.08,5.0,2868.08
52492,2023-12-09,1010,2172,Gujarat,1,2785.31,5.0,600.31
52493,2024-10-31,1010,2212,Gujarat,4,7436.15,30.0,-1303.85
52494,2023-03-23,1012,2113,Delhi,2,7088.47,0.0,1222.47
52495,2024-09-29,1004,2004,Gujarat,7,72204.27,30.0,-10283.73
52496,2023-12-23,1006,2122,Tamil Nadu,3,57262.81,5.0,5212.81
52497,2024-04-18,1004,2099,Delhi,6,95515.57,10.0,24811.57
52498,2025-02-28,1003,2070,Maharashtra,3,173748.56,0.0,57774.56
52499,2023-12-26,1010,2009,Karnataka,3,8356.44,5.0,1801.44
52500,2025-09-23,1010,2190,Maharashtra,5,12338.49,5.0,1413.49
52501,2024-05-25,1001,2164,Tamil Nadu,7,131036.48,20.0,16971.48
52502,2025-03-25,1006,2094,Gujarat,1,18025.82,10.0,675.82
52503,2024-06-03,1005,2009,Karnataka,2,15356.94,5.0,1826.94
52504,2025-11-06,1006,2072,Gujarat,7,142159.11,5.0,20709.11
52505,2022-10-15,1004,2222,Karnataka,4,56948.95,20.0,9812.95
52506,2024-05-16,1008,2144,Gujarat,7,201805.62,10.0,44571.62
52507,2025-11-10,1003,2181,Maharashtra,4,146474.07,20.0,-8157.93
52508,2022-06-21,1005,2238,Maharashtra,5,50329.95,0.0,16504.95
52509,2023-06-23,1001,2248,Delhi,4,72453.98,10.0,7273.98
52510,2022-04-09,1010,2154,Maharashtra,4,9031.13,10.0,291.13
52511,2022-06-20,1012,2290,Karnataka,4,17186.84,5.0,5454.84
52512,2023-01-06,1009,2159,Gujarat,2,42139.28,5.0,9093.28
52513,2022-06-18,1009,2046,Karnataka,6,97641.48,30.0,-1496.52
52514,2024-08-09,1012,2135,Karnataka,4,17563.49,5.0,5831.49
52515,2022-06-17,1005,2030,Maharashtra,3,21745.7,30.0,1450.7
52516,2023-03-26,1001,2036,Maharashtra,4,75007.02,0.0,9827.02
52517,2024-11-05,1009,2034,Maharashtra,3,53908.1,5.0,4339.1
52518,2025-12-08,1005,2194,Karnataka,6,45269.69,10.0,4679.69
52519,2025-03-24,1012,2257,Karnataka,2,6208.65,20.0,342.65
52520,2023-05-19,1001,2241,Tamil Nadu,2,39211.63,0.0,6621.63
52521,2024-04-01,1010,2255,Delhi,4,7772.7,30.0,-967.3
52522,2023-10-12,1008,2168,Gujarat,7,171740.89,20.0,14506.89
52523,2025-11-17,1008,2270,Karnataka,7,147160.21,30.0,-10073.79
52524,2025-01-12,1006,2037,Tamil Nadu,1,27225.41,0.0,9875.41
52525,2025-08-15,1005,2087,Delhi,7,48142.03,20.0,787.03
52526,2023-09-02,1012,2057,Tamil Nadu,7,23698.38,10.0,3167.38
52527,2023-05-30,1012,2208,Maharashtra,5,18897.19,0.0,4232.19
52528,2025-11-14,1003,2135,Gujarat,2,69037.31,30.0,-8278.69
52529,2024-04-19,1007,2042,Karnataka,3,123039.4,5.0,9957.4
52530,2025-09-24,1002,2297,Karnataka,5,6703.87,20.0,-96.13
52531,2025-03-01,1011,2197,Gujarat,2,3409.23,0.0,871.23
52532,2022-02-13,1008,2058,Maharashtra,1,32143.13,0.0,9681.13
52533,2022-05-06,1010,2083,Karnataka,5,11270.42,20.0,345.42
52534,2023-05-07,1002,2062,Gujarat,1,1426.42,5.0,66.42
52535,2023-09-29,1011,2297,Maharashtra,7,7961.03,30.0,-921.97
52536,2022-04-12,1001,2162,Maharashtra,1,19000.46,5.0,2705.46
52537,2025-07-11,1009,2127,Gujarat,5,119449.06,5.0,36834.06
52538,2022-08-07,1005,2183,Tamil Nadu,7,52793.87,30.0,5438.87
52539,2025-03-01,1001,2071,Maharashtra,5,91897.2,0.0,10422.2
52540,2023-03-16,1001,2240,Maharashtra,5,108508.8,10.0,27033.8
52541,2025-12-24,1008,2298,Tamil Nadu,1,32233.75,10.0,9771.75
52542,2024-02-25,1012,2094,Tamil Nadu,1,3211.74,10.0,278.74
52543,2023-01-19,1003,2215,Delhi,4,179915.14,5.0,25283.14
52544,2023-04-11,1011,2184,Tamil Nadu,4,5039.58,30.0,-36.42
52545,2022-04-06,1011,2220,Tamil Nadu,4,6467.59,5.0,1391.59
52546,2024-11-22,1002,2004,Maharashtra,5,10778.8,0.0,3978.8
52547,2024-03-10,1002,2261,Tamil Nadu,6,10100.19,5.0,1940.19
52548,2022-01-11,1011,2191,Gujarat,2,2998.67,0.0,460.67
52549,2023-12-19,1002,2090,Gujarat,3,4906.93,20.0,826.93
52550,2025-12-31,1005,2103,Gujarat,7,44253.48,20.0,-3101.52
52551,2023-10-25,1012,2286,Gujarat,5,12095.2,30.0,-2569.8
52552,2025-10-07,1010,2243,Gujarat,6,10522.99,30.0,-2587.01
52553,2022-06-06,1009,2236,Gujarat,6,126670.42,10.0,27532.42
52554,2025-04-11,1007,2240,Tamil Nadu,7,316011.02,10.0,52153.02
52555,2022-03-15,1011,2270,Maharashtra,5,9247.52,0.0,2902.52
52556,2023-09-14,1001,2057,Karnataka,2,48035.57,0.0,15445.57
52557,2024-05-09,1004,2268,Maharashtra,4,38044.57,30.0,-9091.43
52558,2025-06-22,1007,2253,Delhi,5,225160.84,20.0,36690.84
52559,2025-04-30,1009,2265,Delhi,6,123637.58,0.0,24499.58
52560,2025-06-22,1009,2277,Karnataka,6,101446.5,30.0,2308.5
52561,2023-12-14,1008,2078,Tamil Nadu,5,160420.0,0.0,48110.0
52562,2023-11-08,1004,2243,Tamil Nadu,7,94909.3,20.0,12421.3
52563,2023-08-17,1007,2114,Maharashtra,2,90335.32,20.0,14947.32
52564,2022-02-08,1004,2153,Maharashtra,4,71742.51,0.0,24606.51
52565,2023-02-05,1001,2192,Delhi,6,90384.95,30.0,-7385.05
52566,2025-07-21,1004,2054,Gujarat,3,36605.4,30.0,1253.4
52567,2024-10-01,1001,2199,Gujarat,3,55402.75,0.0,6517.75
52568,2022-11-23,1011,2086,Karnataka,4,5793.49,10.0,717.49
52569,2025-10-07,1009,2026,Maharashtra,1,14626.23,30.0,-1896.77
52570,2025-10-06,1001,2273,Karnataka,6,102094.03,30.0,4324.03
52571,2024-03-09,1008,2260,Tamil Nadu,4,113251.17,20.0,23403.17
52572,2025-04-20,1005,2115,Maharashtra,6,49461.39,20.0,8871.39
52573,2024-02-17,1009,2104,Tamil Nadu,4,79288.33,10.0,13196.33
52574,2024-12-20,1011,2189,Tamil Nadu,4,5874.79,5.0,798.79
52575,2025-10-28,1005,2035,Maharashtra,5,29876.78,20.0,-3948.22
52576,2022-12-24,1011,2164,Delhi,3,5449.51,10.0,1642.51
52577,2024-04-27,1011,2216,Delhi,6,7371.39,20.0,-242.61
52578,2022-11-16,1009,2261,Tamil Nadu,3,64790.17,0.0,15221.17
52579,2023-02-08,1007,2095,Delhi,3,143131.16,10.0,30049.16
52580,2025-07-21,1004,2256,Delhi,6,90908.08,5.0,20204.08
52581,2025-03-14,1010,2049,Karnataka,4,8152.71,20.0,-587.29
52582,2025-09-11,1006,2263,Tamil Nadu,5,112505.76,10.0,25755.76
52583,2024-10-22,1003,2249,Gujarat,7,351859.09,10.0,81253.09
52584,2023-01-23,1010,2129,Delhi,6,11400.64,30.0,-1709.36
52585,2025-05-16,1007,2069,Maharashtra,6,354937.59,0.0,128773.59
52586,2023-03-29,1002,2107,Maharashtra,3,4770.94,10.0,690.94
52587,2023-06-29,1002,2222,Gujarat,2,3798.36,5.0,1078.36
52588,2023-03-09,1012,2292,Maharashtra,3,10210.64,10.0,1411.64
52589,2022-11-15,1002,2121,Maharashtra,4,7785.04,5.0,2345.04
52590,2022-03-25,1001,2083,Tamil Nadu,4,80466.12,20.0,15286.12
52591,2024-06-20,1008,2275,Karnataka,5,167747.08,0.0,55437.08
52592,2023-01-06,1009,2297,Tamil Nadu,3,49075.6,20.0,-493.4
52593,2022-08-03,1006,2285,Tamil Nadu,1,17586.06,20.0,236.06
52594,2024-06-07,1002,2154,Karnataka,2,2824.18,10.0,104.18
52595,2024-10-11,1008,2005,Delhi,3,70647.02,30.0,3261.02
52596,2024-03-28,1005,2278,Tamil Nadu,5,40204.32,20.0,6379.32
52597,2024-01-01,1002,2214,Tamil Nadu,7,10148.52,10.0,628.52
52598,2024-07-01,1005,2157,Delhi,7,54536.33,0.0,7181.33
52599,2023-03-01,1001,2017,Maharashtra,6,114255.26,20.0,16485.26
52600,2025-09-07,1005,2214,Karnataka,6,47828.71,0.0,7238.71
52601,2025-07-18,1005,2258,Gujarat,2,17099.38,0.0,3569.38
52602,2023-01-29,1006,2132,Gujarat,1,16746.57,20.0,-603.43
52603,2025-12-09,1004,2034,Maharashtra,3,51791.79,0.0,16439.79
52604,2025-10-14,1006,2073,Maharashtra,3,73672.79,10.0,21622.79
52605,2022-01-01,1008,2220,Delhi,5,139263.65,5.0,26953.65
52606,2022-01-30,1001,2018,Karnataka,5,87438.52,30.0,5963.52
52607,2022-11-29,1008,2218,Tamil Nadu,7,143420.31,30.0,-13813.69
52608,2024-11-10,1010,2139,Maharashtra,4,6975.91,30.0,-1764.09
52609,2023-06-03,1008,2082,Karnataka,6,193593.54,10.0,58821.54
52610,2022-06-06,1009,2012,Tamil Nadu,3,53758.46,10.0,4189.46
52611,2022-02-18,1010,2221,Tamil Nadu,2,5968.4,10.0,1598.4
52612,2024-08-03,1007,2088,Tamil Nadu,7,328506.67,20.0,64648.67
52613,2025-09-18,1006,2274,Delhi,5,100660.82,0.0,13910.82
52614,2025-02-14,1001,2048,Gujarat,2,39258.38,0.0,6668.38
52615,2023-07-09,1010,2181,Tamil Nadu,2,5625.37,0.0,1255.37
52616,2023-01-25,1008,2172,Karnataka,4,95057.71,5.0,5209.71
52617,2025-03-16,1001,2214,Maharashtra,6,124050.22,10.0,26280.22
52618,2022-12-15,1011,2107,Maharashtra,3,5002.1,5.0,1195.1
52619,2023-07-09,1005,2239,Delhi,7,62610.53,5.0,15255.53
52620,2025-01-21,1011,2002,Gujarat,7,10415.46,20.0,1532.46
52621,2023-11-30,1003,2119,Delhi,7,219723.52,30.0,-50882.48
52622,2022-01-29,1001,2283,Gujarat,6,82817.65,30.0,-14952.35
52623,2025-07-16,1003,2242,Karnataka,6,250463.87,20.0,18515.87
52624,2022-03-09,1006,2246,Delhi,5,110172.36,10.0,23422.36
52625,2022-09-01,1006,2031,Karnataka,4,55929.11,30.0,-13470.89
52626,2025-03-19,1008,2073,Tamil Nadu,5,151837.17,0.0,39527.17
52627,2023-09-12,1007,2071,Maharashtra,1,45388.4,0.0,7694.4
52628,2023-06-27,1009,2126,Delhi,5,85725.61,20.0,3110.61
52629,2023-04-04,1001,2078,Maharashtra,7,131093.26,5.0,17028.26
52630,2023-05-17,1002,2048,Tamil Nadu,1,1808.86,5.0,448.86
52631,2024-01-26,1001,2158,Tamil Nadu,3,54177.9,30.0,5292.9
52632,2022-07-29,1007,2059,Delhi,1,59438.95,0.0,21744.95
52633,2024-11-16,1002,2125,Maharashtra,5,7311.77,10.0,511.77
52634,2024-04-20,1012,2031,Karnataka,4,17376.79,5.0,5644.79
52635,2025-04-21,1012,2300,Delhi,2,6507.02,0.0,641.02
52636,2023-03-19,1001,2026,Tamil Nadu,1,21589.38,0.0,5294.38
52637,2025-10-28,1005,2268,Karnataka,6,43495.1,5.0,2905.1
52638,2023-09-27,1002,2108,Tamil Nadu,4,7841.73,0.0,2401.73
52639,2023-01-11,1002,2160,Delhi,2,2763.08,10.0,43.08
52640,2022-04-12,1003,2289,Karnataka,1,40700.25,10.0,2042.25
52641,2025-02-10,1006,2159,Maharashtra,1,19496.93,10.0,2146.93
52642,2025-09-01,1009,2198,Gujarat,7,141231.16,0.0,25570.16
52643,2025-06-13,1004,2214,Gujarat,1,11263.57,20.0,-520.43
52644,2023-02-01,1012,2079,Tamil Nadu,5,21444.81,5.0,6779.81
52645,2024-02-27,1012,2242,Karnataka,1,3604.56,5.0,671.56
52646,2023-04-13,1012,2056,Gujarat,5,11985.63,30.0,-2679.37
52647,2023-03-26,1004,2060,Tamil Nadu,6,57506.81,30.0,-13197.19
52648,2024-06-07,1012,2192,Delhi,3,11877.79,10.0,3078.79
52649,2022-07-18,1009,2060,Gujarat,6,119862.03,0.0,20724.03
52650,2025-07-01,1002,2293,Gujarat,7,9050.56,20.0,-469.44
52651,2023-02-08,1007,2204,Delhi,2,100519.25,10.0,25131.25
52652,2022-07-07,1011,2023,Karnataka,2,2784.69,5.0,246.69
52653,2025-09-30,1004,2246,Delhi,1,12050.42,20.0,266.42
52654,2023-03-23,1009,2243,Delhi,5,87712.58,30.0,5097.58
52655,2023-04-25,1002,2206,Karnataka,2,4056.95,5.0,1336.95
52656,2022-03-05,1012,2115,Karnataka,3,12518.81,5.0,3719.81
52657,2025-02-25,1012,2096,Tamil Nadu,5,18562.82,10.0,3897.82
52658,2024-12-14,1003,2120,Maharashtra,7,280754.69,30.0,10148.69
52659,2025-09-10,1005,2092,Karnataka,4,34871.61,10.0,7811.61
52660,2025-03-17,1009,2093,Karnataka,6,139946.13,0.0,40808.13
52661,2023-08-26,1008,2025,Delhi,2,52461.09,20.0,7537.09
52662,2024-10-27,1012,2049,Karnataka,6,17002.36,20.0,-595.64
52663,2025-07-11,1011,2102,Maharashtra,3,5048.78,10.0,1241.78
52664,2024-05-29,1007,2015,Tamil Nadu,7,312485.61,10.0,48627.61
52665,2025-01-12,1004,2048,Gujarat,2,29931.48,20.0,6363.48
52666,2024-12-07,1009,2247,Maharashtra,6,132241.29,0.0,33103.29
52667,2023-06-09,1012,2256,Tamil Nadu,6,25235.34,5.0,7637.34
52668,2025-08-12,1011,2084,Karnataka,4,6319.16,20.0,1243.16
52669,2025-07-21,1006,2091,Delhi,4,82322.14,20.0,12922.14
52670,2022-10-14,1010,2296,Delhi,5,11919.82,10.0,994.82
52671,2022-05-03,1002,2107,Gujarat,1,1836.53,0.0,476.53
52672,2023-01-10,1003,2088,Delhi,2,67599.31,30.0,-9716.69
52673,2024-10-13,1011,2220,Maharashtra,7,13978.43,0.0,5095.43
52674,2022-06-07,1005,2246,Gujarat,5,39966.84,10.0,6141.84
52675,2023-08-15,1003,2264,Maharashtra,7,335000.28,20.0,64394.28
52676,2022-07-14,1005,2286,Gujarat,6,49813.68,10.0,9223.68
52677,2022-11-22,1010,2067,Maharashtra,2,6140.06,5.0,1770.06
52678,2022-11-06,1005,2095,Tamil Nadu,4,26754.19,20.0,-305.81
52679,2023-03-23,1012,2122,Delhi,7,20440.04,20.0,-90.96
52680,2025-05-23,1011,2243,Karnataka,6,9712.39,10.0,2098.39
52681,2022-05-15,1011,2193,Delhi,1,1507.7,20.0,238.7
52682,2022-06-22,1011,2002,Delhi,1,1368.83,5.0,99.83
52683,2025-09-19,1004,2224,Maharashtra,5,58395.33,30.0,-524.67
52684,2023-04-19,1006,2268,Karnataka,6,90083.71,30.0,-14016.29
52685,2022-05-15,1012,2251,Tamil Nadu,4,16731.99,5.0,4999.99
52686,2023-12-29,1001,2004,Delhi,7,168868.25,5.0,54803.25
52687,2022-02-23,1006,2166,Gujarat,2,42296.79,20.0,7596.79
52688,2023-11-29,1009,2209,Maharashtra,5,91205.63,0.0,8590.63
52689,2025-06-02,1008,2299,Maharashtra,3,96338.74,0.0,28952.74
52690,2024-12-22,1010,2159,Gujarat,5,15543.78,0.0,4618.78
52691,2024-03-16,1002,2120,Tamil Nadu,6,8200.73,20.0,40.73
52692,2023-06-06,1005,2061,Delhi,1,7225.02,30.0,460.02
52693,2023-05-30,1008,2200,Tamil Nadu,5,124193.03,10.0,11883.03
52694,2025-06-04,1003,2104,Delhi,2,90408.52,20.0,13092.52
52695,2022-05-03,1008,2148,Tamil Nadu,4,107440.77,20.0,17592.77
52696,2022-12-12,1007,2049,Tamil Nadu,2,113953.46,5.0,38565.46
52697,2022-05-14,1007,2195,Delhi,7,280821.44,5.0,16963.44
52698,2022-12-04,1006,2180,Delhi,6,117328.95,20.0,13228.95
52699,2023-10-02,1007,2181,Maharashtra,1,37955.22,30.0,261.22
52700,2022-12-25,1002,2063,Tamil Nadu,3,3817.78,30.0,-262.22
52701,2024-08-30,1011,2112,Gujarat,2,2366.39,20.0,-171.61
52702,2025-07-05,1012,2123,Gujarat,4,15760.35,5.0,4028.35
52703,2022-10-29,1004,2045,Tamil Nadu,3,36645.64,20.0,1293.64
52704,2022-11-30,1010,2037,Tamil Nadu,2,4982.52,0.0,612.52
52705,2024-11-22,1004,2208,Gujarat,5,77175.24,10.0,18255.24
52706,2023-11-23,1005,2161,Tamil Nadu,5,39024.6,5.0,5199.6
52707,2025-01-28,1003,2296,Delhi,7,327486.81,20.0,56880.81
52708,2022-11-28,1001,2212,Maharashtra,1,21628.64,0.0,5333.64
52709,2023-04-16,1001,2084,Tamil Nadu,3,62048.39,5.0,13163.39
52710,2023-03-04,1010,2287,Delhi,7,23135.54,5.0,7840.54
52711,2022-09-06,1006,2170,Gujarat,3,53715.0,20.0,1665.0
52712,2025-01-07,1009,2098,Karnataka,7,133360.27,10.0,17699.27
52713,2022-07-09,1006,2074,Delhi,3,63469.86,10.0,11419.86
52714,2025-12-26,1002,2181,Delhi,4,6318.81,5.0,878.81
52715,2024-10-06,1005,2168,Maharashtra,4,37283.9,5.0,10223.9
52716,2025-04-02,1010,2238,Delhi,6,20969.8,0.0,7859.8
52717,2022-04-27,1010,2205,Tamil Nadu,3,7762.2,5.0,1207.2
52718,2022-03-16,1008,2240,Gujarat,5,135699.95,5.0,23389.95
52719,2024-02-08,1009,2048,Maharashtra,6,111229.0,20.0,12091.0
52720,2023-10-23,1007,2101,Karnataka,5,205430.23,10.0,16960.23
52721,2025-10-06,1001,2074,Karnataka,2,48200.43,5.0,15610.43
52722,2024-02-26,1002,2041,Gujarat,6,9194.48,0.0,1034.48
52723,2025-05-14,1011,2016,Delhi,2,3565.14,10.0,1027.14
52724,2022-08-10,1005,2063,Delhi,5,45600.3,10.0,11775.3
52725,2022-01-23,1001,2270,Tamil Nadu,6,91650.7,30.0,-6119.3
52726,2023-06-05,1012,2176,Delhi,2,8113.46,5.0,2247.46
52727,2023-10-03,1002,2134,Tamil Nadu,5,10564.13,0.0,3764.13
52728,2022-07-10,1010,2243,Karnataka,7,14374.3,20.0,-920.7
52729,2023-02-12,1006,2124,Tamil Nadu,4,90390.12,10.0,20990.12
52730,2025-03-22,1003,2161,Gujarat,6,263770.52,5.0,31822.52
52731,2025-01-06,1012,2066,Maharashtra,1,4278.1,0.0,1345.1
52732,2022-03-04,1005,2284,Gujarat,3,30368.53,0.0,10073.53
52733,2023-03-11,1004,2012,Tamil Nadu,5,60050.92,20.0,1130.92
52734,2025-08-26,1010,2251,Karnataka,2,5814.92,10.0,1444.92
52735,2024-10-24,1004,2067,Gujarat,2,27721.6,5.0,4153.6
52736,2023-03-10,1004,2122,Karnataka,1,15883.02,0.0,4099.02
52737,2024-07-27,1005,2021,Delhi,5,48323.77,5.0,14498.77
52738,2022-10-04,1001,2133,Tamil Nadu,4,63742.37,20.0,-1437.63
52739,2023-04-20,1005,2037,Tamil Nadu,2,10684.02,30.0,-2845.98
52740,2023-03-21,1004,2268,Gujarat,2,33166.69,10.0,9598.69
52741,2023-08-07,1007,2208,Tamil Nadu,7,292628.68,30.0,28770.68
52742,2022-04-08,1006,2102,Karnataka,1,23785.95,5.0,6435.95
52743,2024-07-14,1007,2259,Tamil Nadu,3,124129.4,30.0,11047.4
52744,2023-10-05,1009,2104,Tamil Nadu,7,103409.96,30.0,-12251.04
52745,2022-09-20,1007,2213,Tamil Nadu,1,42285.16,0.0,4591.16
52746,2024-11-17,1003,2113,Maharashtra,2,99881.36,5.0,22565.36
52747,2022-09-07,1004,2138,Gujarat,6,101798.2,10.0,31094.2
52748,2025-06-17,1001,2289,Gujarat,5,63607.11,30.0,-17867.89
52749,2024-08-22,1011,2122,Gujarat,7,9305.59,10.0,422.59
52750,2025-10-24,1004,2133,Karnataka,5,68510.05,10.0,9590.05
52751,2023-09-14,1008,2021,Gujarat,2,59592.04,5.0,14668.04
52752,2023-04-18,1004,2148,Maharashtra,7,103990.0,20.0,21502.0
52753,2024-02-21,1007,2248,Maharashtra,7,282712.52,10.0,18854.52
52754,2022-09-27,1008,2104,Maharashtra,7,183601.78,0.0,26367.78
52755,2024-09-03,1010,2101,Tamil Nadu,2,4621.59,20.0,251.59
52756,2025-04-25,1007,2052,Tamil Nadu,7,330869.92,20.0,67011.92
52757,2023-01-16,1006,2074,Delhi,3,54698.48,10.0,2648.48
52758,2022-11-25,1010,2178,Delhi,7,22852.57,5.0,7557.57
52759,2022-10-03,1003,2297,Maharashtra,1,53568.73,5.0,14910.73
52760,2025-06-17,1011,2038,Tamil Nadu,2,2640.44,10.0,102.44
52761,2024-01-04,1011,2106,Tamil Nadu,2,2602.76,30.0,64.76
52762,2023-08-20,1007,2110,Gujarat,3,137818.69,20.0,24736.69
52763,2025-05-17,1004,2181,Delhi,7,101109.37,10.0,18621.37
52764,2023-01-30,1008,2217,Maharashtra,4,110725.08,10.0,20877.08
52765,2025-06-02,1009,2273,Delhi,5,84648.72,30.0,2033.72
52766,2025-08-09,1012,2053,Tamil Nadu,2,5090.44,30.0,-775.56
52767,2024-02-11,1005,2159,Karnataka,6,37857.03,30.0,-2732.97
52768,2023-11-25,1010,2067,Karnataka,6,14564.65,10.0,1454.65
52769,2022-04-27,1001,2059,Gujarat,4,79085.74,5.0,13905.74
52770,2025-04-12,1010,2048,Maharashtra,3,9142.5,0.0,2587.5
52771,2023-07-09,1009,2077,Karnataka,1,15439.92,20.0,-1083.08
52772,2023-06-14,1011,2220,Tamil Nadu,4,5111.82,20.0,35.82
52773,2022-04-07,1003,2134,Delhi,2,105235.79,5.0,27919.79
52774,2025-09-26,1003,2135,Tamil Nadu,4,175232.1,0.0,20600.1
52775,2022-01-17,1009,2056,Tamil Nadu,5,94237.38,0.0,11622.38
52776,2024-10-11,1010,2103,Tamil Nadu,2,4167.66,30.0,-202.34
52777,2025-04-20,1006,2167,Maharashtra,2,48938.69,5.0,14238.69
52778,2022-09-07,1006,2056,Gujarat,3,72583.5,0.0,20533.5
52779,2022-01-11,1002,2046,Maharashtra,2,3441.55,5.0,721.55
52780,2022-12-10,1012,2278,Delhi,7,27803.08,5.0,7272.08
52781,2022-10-04,1008,2030,Tamil Nadu,4,72948.99,30.0,-16899.01
52782,2025-06-12,1007,2217,Maharashtra,6,311523.69,0.0,85359.69
52783,2024-10-22,1002,2053,Gujarat,6,12530.73,0.0,4370.73
52784,2022-11-16,1012,2045,Karnataka,7,19114.3,20.0,-1416.7
52785,2024-06-13,1007,2203,Karnataka,6,253062.06,30.0,26898.06
52786,2024-08-29,1006,2144,Maharashtra,6,129485.43,20.0,25385.43
52787,2024-04-13,1001,2046,Karnataka,2,46379.04,10.0,13789.04
52788,2024-04-17,1012,2234,Delhi,6,14365.23,30.0,-3232.77
52789,2024-03-29,1008,2020,Maharashtra,4,127115.03,10.0,37267.03
52790,2025-06-16,1001,2240,Tamil Nadu,7,112809.19,30.0,-1255.81
52791,2022-06-06,1011,2154,Maharashtra,7,10539.52,5.0,1656.52
52792,2023-05-12,1004,2010,Karnataka,3,36605.42,20.0,1253.42
52793,2024-07-14,1005,2017,Karnataka,4,29411.87,10.0,2351.87
52794,2022-04-30,1008,2268,Delhi,1,23763.88,30.0,1301.88
52795,2022-08-24,1010,2163,Delhi,2,5658.58,10.0,1288.58
52796,2024-04-07,1012,2280,Tamil Nadu,5,12408.62,30.0,-2256.38
52797,2023-09-14,1007,2011,Tamil Nadu,3,157598.77,0.0,44516.77
